input_file,correctness,completeness,accuracy
rnaseq-b8f2f968030b16280a77795a6babaf16.json,0.4666666666666667,0.8,0.6458333333333334
rnaseq-bb3a9e86f6ccd6829a20960545f3ad9b.json,0.5294117647058824,0.8235294117647058,0.6458333333333334
rnaseq-be5bf3d30da8658252f51baf4ebb5a79.json,0.4838709677419355,0.8064516129032258,0.625
rnaseq-be7059191ba49651655db7d333610ad2.json,0.4482758620689655,0.7931034482758621,0.625
rnaseq-bfa9c4267a38dd190adbaf134364e876.json,0.5151515151515151,0.8181818181818182,0.6041666666666666
rnaseq-cfc125d6d916f121e92a8406a0502a38.json,0.5333333333333333,0.8,0.6041666666666666
rnaseq-d31aa4d63ee3f71965fc7bccb3ef3d02.json,0.4482758620689655,0.8620689655172413,0.5833333333333334
rnaseq-dc01bf638544d8addb8afe2d2e8828e4.json,0.5483870967741935,0.7741935483870968,0.6875
rnaseq-dcb845c82041eeb07020dec84e03ea97.json,0.4827586206896552,0.8620689655172413,0.6458333333333334
rnaseq-df7b5c077c2fc442f56d8667fe8ea37c.json,0.4666666666666667,0.8,0.625
rnaseq-e0148e8a78bd489d9d86c7906c184920.json,0.4642857142857143,0.75,0.6041666666666666
rnaseq-e0d270d3f5d1980ca6fe5b0fda620a8d.json,0.5161290322580645,0.8387096774193549,0.6458333333333334
rnaseq-e38986649ce2b19fff57125fbf0c603f.json,0.4838709677419355,0.8387096774193549,0.6041666666666666
rnaseq-eb7483e17dc656d065ed2c1595663998.json,0.43333333333333335,0.6666666666666666,0.6041666666666666
rnaseq-f31df7345e5d56154ba469c6d5c477b3.json,0.5,0.7647058823529411,0.625
rnaseq-f3c71aa5a83d255ac8dfd77601e24242.json,0.5294117647058824,0.8529411764705882,0.6458333333333334
rnaseq-f3e92fd1cccb3e401557075b71d825a7.json,0.5483870967741935,0.8064516129032258,0.6875
rnaseq-f4cd67b641b87d97b5b2749382cfc921.json,0.4827586206896552,0.8275862068965517,0.5833333333333334
rnaseq-f695e6079096aaf7d14391f9955ab85e.json,0.5483870967741935,0.7741935483870968,0.6875
rnaseq-f75bf3d8b4a893fcb72c943e1435985f.json,0.5161290322580645,0.7741935483870968,0.625
rnaseq-fa2999bbaed7f5643c8d329a8e1a00e1.json,0.5454545454545454,0.8787878787878788,0.625
rnaseq-faa74840f52d939f81d3e31ff5f0c154.json,0.5,0.7941176470588235,0.6458333333333334
rnaseq-fbecb40eb616c4b5434b5d04f950ffb0.json,0.5454545454545454,0.8484848484848485,0.6666666666666666
rnaseq-fc46ff22b7b19be3ccd03b78a7671535.json,0.5151515151515151,0.8484848484848485,0.625
rnaseq-fc661d61e6fc5736a2fc14be2f5d1e34.json,0.5161290322580645,0.8387096774193549,0.6458333333333334
rnaseq-fd0c0fcde5a331c9dfff52b520c7d792.json,0.5,0.8,0.6458333333333334
rnaseq-fdf26c991b398a26be1354543e54af23.json,0.39285714285714285,0.6428571428571429,0.6041666666666666
